latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,label,cluster_id,distinct_days,distance_to_industrial_m,distance_to_farmland_m,historical_mean_frp,historical_max_frp,historical_std_frp,frp_deviation,night_detection_ratio,class_label,ndvi,ndbi,ndwi,alert_high_frp,alert_new_cluster
29.91932,75.41982,343.25,0.54,0.51,2025-11-03,730,N20,VIIRS,n,2,304.7,6.14,D,0,unclassified,-1,0,1782.6,14584.6,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.89177,75.2942,335.25,0.55,0.51,2025-11-03,730,N20,VIIRS,n,2,302.4,5.63,D,0,unclassified,-1,0,1208.4,10780.9,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.93075,75.42802,330.58,0.54,0.5,2025-11-03,730,N20,VIIRS,n,2,301.99,3.33,D,0,industrial_nearby,-1,0,921.9,16077.0,,,,,,Unknown,unavailable,unavailable,unavailable,0,0
30.06955,75.94168,337.25,0.5,0.49,2025-11-03,730,N20,VIIRS,n,2,306.08,3.52,D,0,unclassified,-1,0,7134.5,1107.8,,,,,,Agricultural Burning,unavailable,unavailable,unavailable,0,0
29.9873,75.77606,337.03,0.51,0.49,2025-11-03,730,N20,VIIRS,n,2,304.46,4.92,D,0,unclassified,-1,0,2707.9,8474.6,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.11558,75.86665,334.48,0.52,0.67,2025-11-04,852,N20,VIIRS,n,2,296.9,3.75,D,0,unclassified,-1,0,5023.7,4496.6,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.19564,75.75978,367.0,0.51,0.66,2025-11-04,852,N20,VIIRS,h,2,294.31,13.65,D,0,unclassified,116,1,4051.7,9919.8,18.296666666666667,24.73,5.752019935060494,0.746,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.18948,75.76022,332.12,0.51,0.66,2025-11-04,852,N20,VIIRS,n,2,295.35,13.65,D,0,unclassified,117,1,4456.8,9345.9,9.175,13.65,6.3286056916196,1.4877,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.17832,75.66926,342.2,0.51,0.66,2025-11-04,852,N20,VIIRS,n,2,291.7,3.36,D,0,unclassified,-1,0,8784.9,15724.8,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.18058,75.94241,355.71,0.53,0.67,2025-11-04,852,N20,VIIRS,n,2,297.31,8.84,D,0,unclassified,-1,0,6819.1,2470.3,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.19596,75.75755,355.7,0.51,0.66,2025-11-04,852,N20,VIIRS,n,2,298.93,24.73,D,0,unclassified,116,1,4207.3,10074.3,18.296666666666667,24.73,5.752019935060494,1.3516,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.19014,75.76334,342.86,0.51,0.66,2025-11-04,852,N20,VIIRS,n,2,295.29,4.7,D,0,unclassified,117,1,4191.4,9224.8,9.175,13.65,6.3286056916196,0.5123,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.17613,75.94566,339.69,0.53,0.67,2025-11-04,852,N20,VIIRS,n,2,296.69,5.41,D,0,unclassified,-1,0,7263.8,3054.0,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.15409,75.99736,345.63,0.53,0.67,2025-11-04,852,N20,VIIRS,n,2,297.05,5.77,D,0,unclassified,-1,0,11203.3,7107.5,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.05933,75.31031,330.12,0.48,0.65,2025-11-04,852,N20,VIIRS,n,2,298.13,2.34,D,0,unclassified,-1,0,8485.3,28387.0,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.04626,75.94432,367.0,0.52,0.67,2025-11-04,852,N20,VIIRS,h,2,299.47,8.14,D,0,unclassified,-1,0,6353.8,956.2,,,,,,Agricultural Burning,unavailable,unavailable,unavailable,0,0
30.03243,75.05794,335.26,0.46,0.64,2025-11-04,852,N20,VIIRS,n,2,296.21,4.77,D,0,unclassified,-1,0,2486.3,37343.6,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.07137,75.85323,342.45,0.52,0.67,2025-11-04,852,N20,VIIRS,n,2,298.64,5.24,D,0,unclassified,-1,0,7075.5,6299.7,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.09405,76.01368,367.0,0.53,0.67,2025-11-04,852,N20,VIIRS,h,2,299.73,11.36,D,0,unclassified,-1,0,4921.0,8440.3,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.05449,76.08952,348.15,0.54,0.68,2025-11-04,852,N20,VIIRS,n,2,297.76,13.03,D,0,unclassified,-1,0,6543.2,14759.3,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.19534,75.75438,346.51,0.51,0.66,2025-11-04,852,N20,VIIRS,n,2,290.6,16.51,D,0,unclassified,116,1,4500.2,10203.6,18.296666666666667,24.73,5.752019935060494,0.9024,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.01119,75.65861,336.89,0.5,0.66,2025-11-04,852,N20,VIIRS,n,2,298.65,2.94,D,0,unclassified,-1,0,6861.6,16064.6,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.97304,75.2226,348.91,0.47,0.64,2025-11-04,852,N20,VIIRS,n,2,295.28,6.01,D,0,unclassified,-1,0,3879.7,22023.0,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.98217,75.37364,345.86,0.48,0.65,2025-11-04,852,N20,VIIRS,n,2,298.74,4.82,D,0,unclassified,-1,0,2060.6,19834.6,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.00558,76.11537,342.9,0.54,0.68,2025-11-04,852,N20,VIIRS,n,2,297.62,6.33,D,0,unclassified,118,1,5638.3,15894.6,5.645,6.33,0.9687362902255698,1.1213,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.00809,76.11539,344.25,0.54,0.68,2025-11-04,852,N20,VIIRS,n,2,298.36,4.96,D,0,unclassified,118,1,5881.9,15937.8,5.645,6.33,0.9687362902255698,0.8787,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.09855,76.01225,367.0,0.53,0.67,2025-11-04,852,N20,VIIRS,h,2,299.78,10.43,D,0,unclassified,-1,0,5426.6,8542.4,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.2012,75.74855,330.48,0.51,0.66,2025-11-04,852,N20,VIIRS,n,2,287.99,2.18,D,0,unclassified,-1,0,4667.1,11060.9,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.27978,75.72012,337.07,0.51,0.66,2025-11-04,852,N20,VIIRS,n,2,295.6,3.44,D,0,unclassified,119,1,9394.9,18251.8,3.13,3.44,0.4384062043356595,1.099,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.25401,76.02729,330.64,0.53,0.67,2025-11-04,852,N20,VIIRS,n,2,296.2,3.19,D,0,unclassified,-1,0,3556.7,8351.6,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.94623,75.70643,340.94,0.51,0.66,2025-11-04,852,N20,VIIRS,n,2,298.35,5.15,D,0,unclassified,120,2,1630.0,7986.7,3.375,5.15,2.5102290732122436,1.5259,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.58178,75.72776,333.81,0.52,0.66,2025-11-04,852,N20,VIIRS,n,2,294.71,7.5,D,0,unclassified,-1,0,12363.9,25396.4,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.58808,75.71927,338.84,0.51,0.66,2025-11-04,852,N20,VIIRS,n,2,294.21,2.87,D,0,unclassified,67,3,13119.0,26460.1,2.5233333333333334,3.01,0.7250747087944341,1.1374,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.52635,75.3979,332.34,0.49,0.65,2025-11-04,852,N20,VIIRS,n,2,296.13,4.49,D,0,unclassified,-1,0,9449.2,17146.7,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.52029,75.39832,349.91,0.49,0.65,2025-11-04,852,N20,VIIRS,n,2,290.47,4.49,D,0,unclassified,-1,0,8904.8,16952.9,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.5154,75.84393,341.3,0.52,0.67,2025-11-04,852,N20,VIIRS,n,2,294.25,4.4,D,0,unclassified,-1,0,3136.5,12934.2,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.43711,75.35667,337.54,0.49,0.65,2025-11-04,852,N20,VIIRS,n,2,294.41,3.55,D,0,unclassified,-1,0,2022.6,12566.6,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.4432,75.66799,345.72,0.51,0.66,2025-11-04,852,N20,VIIRS,n,2,294.7,5.32,D,0,unclassified,-1,0,10149.9,13395.1,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.3964,75.18091,349.73,0.48,0.64,2025-11-04,852,N20,VIIRS,n,2,296.34,10.03,D,0,unclassified,-1,0,13511.7,9430.7,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.42486,76.26022,338.08,0.55,0.68,2025-11-04,852,N20,VIIRS,n,2,295.58,4.71,D,0,unclassified,-1,0,4234.1,13977.7,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.38533,75.62355,337.34,0.51,0.66,2025-11-04,852,N20,VIIRS,n,2,297.25,5.82,D,0,unclassified,-1,0,2828.0,7316.0,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.36656,75.13638,336.6,0.47,0.64,2025-11-04,852,N20,VIIRS,n,2,296.36,3.15,D,0,unclassified,-1,0,10486.6,14584.9,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.42844,76.25692,331.13,0.55,0.68,2025-11-04,852,N20,VIIRS,n,2,296.49,6.23,D,0,unclassified,-1,0,3850.1,14484.5,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.3681,75.75216,350.55,0.51,0.66,2025-11-04,852,N20,VIIRS,n,2,292.79,6.36,D,0,unclassified,-1,0,9415.1,15296.0,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.31175,75.12037,334.74,0.47,0.64,2025-11-04,852,N20,VIIRS,n,2,297.67,3.01,D,0,unclassified,-1,0,5705.5,20467.1,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.25708,75.10453,342.18,0.47,0.64,2025-11-04,852,N20,VIIRS,n,2,298.3,4.86,D,0,unclassified,-1,0,3618.1,26504.8,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.31256,76.22911,330.75,0.55,0.68,2025-11-04,852,N20,VIIRS,n,2,297.5,10.43,D,0,unclassified,121,1,7118.7,10940.6,8.94,10.43,2.107178207935911,1.1667,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.29158,76.1898,335.99,0.55,0.68,2025-11-04,852,N20,VIIRS,n,2,295.73,5.04,D,0,unclassified,122,1,3364.3,15027.0,4.42,5.04,0.876812408671319,1.1403,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.27992,75.72156,338.67,0.51,0.66,2025-11-04,852,N20,VIIRS,n,2,295.42,2.82,D,0,unclassified,119,1,9304.4,18371.6,3.13,3.44,0.4384062043356595,0.901,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.30952,76.23026,340.64,0.55,0.68,2025-11-04,852,N20,VIIRS,n,2,298.4,7.45,D,0,unclassified,121,1,6767.1,10861.9,8.94,10.43,2.107178207935911,0.8333,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.29461,76.19056,332.6,0.55,0.68,2025-11-04,852,N20,VIIRS,n,2,295.93,3.8,D,0,unclassified,122,1,3670.6,14887.9,4.42,5.04,0.876812408671319,0.8597,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.21966,75.74728,335.15,0.51,0.66,2025-11-04,852,N20,VIIRS,n,2,294.68,4.11,D,0,unclassified,-1,0,4280.8,12798.7,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.91921,75.66564,331.64,0.5,0.66,2025-11-04,852,N20,VIIRS,n,2,296.92,2.75,D,0,unclassified,-1,0,3989.6,10816.9,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.87729,75.372,349.82,0.48,0.65,2025-11-04,852,N20,VIIRS,n,2,301.21,27.49,D,0,unclassified,123,1,2647.2,8429.5,29.795,32.1,3.259762261269985,0.9226,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
29.8776,75.37708,367.0,0.48,0.65,2025-11-04,852,N20,VIIRS,h,2,298.7,32.1,D,0,unclassified,123,1,2898.3,8625.1,29.795,32.1,3.259762261269985,1.0774,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.05754,75.46398,349.58,0.5,0.66,2025-11-04,711,N20,VIIRS,n,2,298.64,6.24,D,0,unclassified,-1,0,7086.4,28707.0,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.14986,75.91776,356.24,0.47,0.64,2025-11-04,711,N20,VIIRS,n,2,300.53,7.39,D,0,unclassified,-1,0,6712.3,5460.8,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.04275,75.57719,330.16,0.49,0.65,2025-11-04,711,N20,VIIRS,n,2,298.48,4.38,D,0,unclassified,124,1,10316.1,24317.7,4.165,4.38,0.30405591591021525,1.0516,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.15924,76.02596,340.51,0.46,0.64,2025-11-04,711,N20,VIIRS,n,2,300.26,4.48,D,0,unclassified,76,2,11634.7,8766.0,5.274,7.68,1.743439129995653,0.8495,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.16043,76.0306,331.14,0.46,0.64,2025-11-04,711,N20,VIIRS,n,2,298.29,4.48,D,0,unclassified,76,2,11732.5,9067.8,5.274,7.68,1.743439129995653,0.8495,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.10508,75.84039,367.0,0.48,0.64,2025-11-04,711,N20,VIIRS,h,2,302.87,26.21,D,0,unclassified,125,1,3332.1,2579.7,18.43,26.21,6.737677641442933,1.4221,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.14315,76.0112,356.01,0.46,0.64,2025-11-04,711,N20,VIIRS,n,2,300.22,8.69,D,0,unclassified,108,2,10367.7,8893.3,10.11,12.59,2.155272604567692,0.8595,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.04625,75.57894,336.65,0.49,0.65,2025-11-04,711,N20,VIIRS,n,2,297.85,3.95,D,0,unclassified,124,1,10737.5,24420.4,4.165,4.38,0.30405591591021525,0.9484,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.15995,76.02898,355.39,0.46,0.64,2025-11-04,711,N20,VIIRS,n,2,299.58,7.68,D,0,unclassified,76,2,11702.6,8964.7,5.274,7.68,1.743439129995653,1.4562,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.10575,75.83813,352.04,0.48,0.64,2025-11-04,711,N20,VIIRS,n,2,304.71,14.54,D,0,unclassified,125,1,3127.6,2369.0,18.43,26.21,6.737677641442933,0.7889,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.10695,75.8429,346.54,0.48,0.64,2025-11-04,711,N20,VIIRS,n,2,297.9,14.54,D,0,unclassified,125,1,3370.5,2642.7,18.43,26.21,6.737677641442933,0.7889,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.14397,76.01419,350.29,0.46,0.64,2025-11-04,711,N20,VIIRS,n,2,298.02,9.05,D,0,unclassified,108,2,10449.9,9017.2,10.11,12.59,2.155272604567692,0.8952,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.19901,76.23383,344.54,0.45,0.63,2025-11-04,711,N20,VIIRS,n,2,298.14,5.13,D,0,unclassified,-1,0,1118.5,15338.4,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.05684,75.79237,335.6,0.48,0.65,2025-11-04,711,N20,VIIRS,n,2,298.66,3.92,D,0,unclassified,-1,0,7997.4,7550.1,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.07369,75.93124,335.8,0.47,0.64,2025-11-04,711,N20,VIIRS,n,2,298.81,10.29,D,0,unclassified,-1,0,8236.3,1201.3,,,,,,Agricultural Burning,unavailable,unavailable,unavailable,0,0
30.18021,76.3754,332.93,0.44,0.62,2025-11-04,711,N20,VIIRS,n,2,299.24,2.78,D,0,unclassified,-1,0,2361.2,2159.1,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.068,75.93314,367.0,0.47,0.64,2025-11-04,711,N20,VIIRS,h,2,302.2,10.29,D,0,unclassified,-1,0,7867.3,570.2,,,,,,Agricultural Burning,unavailable,unavailable,unavailable,0,0
30.05373,76.06954,334.23,0.46,0.64,2025-11-04,711,N20,VIIRS,n,2,299.16,2.71,D,0,unclassified,-1,0,4759.2,12834.0,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.79032,75.13795,332.68,0.53,0.67,2025-11-04,711,N20,VIIRS,n,2,296.94,4.75,D,0,unclassified,126,1,4670.5,19730.8,3.7350000000000003,4.75,1.4354267658086914,1.2718,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
29.79029,75.13927,336.47,0.53,0.67,2025-11-04,711,N20,VIIRS,n,2,297.37,2.72,D,0,unclassified,126,1,4798.0,19603.8,3.7350000000000003,4.75,1.4354267658086914,0.7282,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
29.98735,75.90569,350.48,0.47,0.64,2025-11-04,711,N20,VIIRS,n,2,299.78,5.5,D,0,unclassified,127,1,6490.4,7279.8,5.395,5.5,0.14849242404917465,1.0195,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.17287,75.7656,367.0,0.48,0.65,2025-11-04,711,N20,VIIRS,h,2,301.3,6.46,D,0,unclassified,128,1,5609.1,7605.5,8.716666666666667,13.23,3.9086613224137667,0.7411,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.17409,75.77039,330.72,0.48,0.65,2025-11-04,711,N20,VIIRS,n,2,297.23,6.46,D,0,unclassified,128,1,5278.4,7402.2,8.716666666666667,13.23,3.9086613224137667,0.7411,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
29.98618,75.90413,344.42,0.47,0.64,2025-11-04,711,N20,VIIRS,n,2,299.6,5.29,D,0,unclassified,127,1,6312.1,7135.4,5.395,5.5,0.14849242404917465,0.9805,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.27324,75.84614,330.98,0.47,0.64,2025-11-04,711,N20,VIIRS,n,2,298.24,5.33,D,0,unclassified,-1,0,4041.4,7809.7,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.84448,75.03143,339.03,0.46,0.64,2025-11-04,852,N20,VIIRS,n,2,290.54,2.79,D,0,unclassified,-1,0,6581.9,30314.0,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.87435,75.85174,340.32,0.52,0.67,2025-11-04,852,N20,VIIRS,n,2,297.97,3.76,D,0,unclassified,-1,0,2899.4,3179.0,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.84626,75.46141,341.58,0.49,0.65,2025-11-04,852,N20,VIIRS,n,2,298.45,8.81,D,0,unclassified,90,2,2601.1,9835.2,10.093333333333334,16.12,4.5168912613286,0.8729,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
29.84656,75.46655,346.01,0.49,0.65,2025-11-04,852,N20,VIIRS,n,2,300.29,8.81,D,0,unclassified,90,2,2104.2,9584.6,10.093333333333334,16.12,4.5168912613286,0.8729,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
29.84863,75.50261,343.84,0.49,0.65,2025-11-04,852,N20,VIIRS,n,2,298.74,4.65,D,0,unclassified,-1,0,1026.2,8461.1,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.84892,75.50778,331.07,0.49,0.65,2025-11-04,852,N20,VIIRS,n,2,297.55,4.65,D,0,unclassified,-1,0,1524.3,8406.5,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.83971,75.02903,337.84,0.46,0.64,2025-11-04,852,N20,VIIRS,n,2,296.62,6.01,D,0,unclassified,-1,0,7146.2,30469.3,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.85308,75.50388,353.22,0.49,0.65,2025-11-04,852,N20,VIIRS,n,2,298.76,6.07,D,0,unclassified,-1,0,1168.6,8922.0,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.84474,75.4683,354.54,0.49,0.65,2025-11-04,852,N20,VIIRS,n,2,302.66,12.06,D,0,unclassified,90,2,1974.8,9323.5,10.093333333333334,16.12,4.5168912613286,1.1948,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
29.84507,75.47343,339.19,0.49,0.65,2025-11-04,852,N20,VIIRS,n,2,297.73,12.06,D,0,unclassified,90,2,1487.1,9097.9,10.093333333333334,16.12,4.5168912613286,1.1948,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
29.84686,75.47169,367.0,0.49,0.65,2025-11-04,852,N20,VIIRS,h,2,298.78,16.12,D,0,unclassified,90,2,1607.8,9353.7,10.093333333333334,16.12,4.5168912613286,1.5971,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
29.79769,75.49228,345.81,0.49,0.65,2025-11-04,852,N20,VIIRS,n,2,299.56,4.83,D,0,unclassified,-1,0,1909.0,3780.9,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.23305,75.33668,330.34,0.5,0.66,2025-11-04,711,N20,VIIRS,n,2,290.02,2.22,D,0,unclassified,-1,0,11200.2,19176.0,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.84126,76.02061,330.13,0.53,0.67,2025-11-04,852,N20,VIIRS,n,2,295.69,2.51,D,0,unclassified,-1,0,6791.3,2300.4,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.42145,75.75156,367.0,0.47,0.64,2025-11-04,711,N20,VIIRS,h,2,297.85,9.16,D,0,unclassified,129,1,10552.8,14705.5,8.25,9.16,1.2869343417595167,1.1103,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.42045,75.75012,367.0,0.47,0.64,2025-11-04,712,N20,VIIRS,h,2,298.38,7.34,D,0,unclassified,129,1,10627.0,14833.8,8.25,9.16,1.2869343417595167,0.8897,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.30808,75.52782,335.78,0.49,0.65,2025-11-04,711,N20,VIIRS,n,2,291.93,7.32,D,0,unclassified,-1,0,2426.5,1470.4,,,,,,Agricultural Burning,unavailable,unavailable,unavailable,0,0
29.64407,75.91143,339.0,0.52,0.67,2025-11-04,852,N20,VIIRS,n,2,298.69,11.12,D,0,unclassified,-1,0,2335.9,1439.9,,,,,,Agricultural Burning,unavailable,unavailable,unavailable,0,0
29.64981,75.91512,340.24,0.52,0.67,2025-11-04,852,N20,VIIRS,n,2,296.63,8.09,D,0,unclassified,73,2,1635.8,1469.4,8.05,8.09,0.05656854249492323,1.005,0.0,Agricultural Burning,unavailable,unavailable,unavailable,0,0
29.67607,75.94064,332.86,0.52,0.67,2025-11-04,852,N20,VIIRS,n,2,296.89,3.32,D,0,unclassified,-1,0,1805.7,3478.9,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.25675,75.02972,345.57,0.53,0.67,2025-11-04,712,N20,VIIRS,n,2,295.96,5.5,D,0,unclassified,-1,0,4486.7,30494.0,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.172,75.76673,367.0,0.48,0.65,2025-11-04,711,N20,VIIRS,h,2,302.18,13.23,D,0,unclassified,128,1,5642.6,7460.8,8.716666666666667,13.23,3.9086613224137667,1.5178,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.21857,75.8018,343.37,0.53,0.5,2025-11-05,833,N20,VIIRS,n,2,311.73,48.99,D,0,industrial_nearby,100,2,116.1,10560.7,25.54,48.99,33.16330803764908,1.9182,0.0,Unknown,unavailable,unavailable,unavailable,0,0
29.68958,75.13159,303.93,0.45,0.39,2025-11-05,2057,N20,VIIRS,n,2,283.14,0.79,N,0,unclassified,130,2,9444.4,23870.5,1.97,2.85,1.06226173799116,0.401,0.3333333333333333,Natural Fire,unavailable,unavailable,unavailable,0,0
30.3427,76.0448,295.82,0.48,0.4,2025-11-05,2057,N20,VIIRS,n,2,283.63,0.48,N,0,unclassified,-1,0,6741.8,14299.9,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.59477,75.85209,310.25,0.47,0.4,2025-11-05,2057,N20,VIIRS,n,2,284.94,0.84,N,0,industrial_nearby,-1,0,363.5,20967.2,,,,,,Unknown,unavailable,unavailable,unavailable,0,0
30.52888,75.34491,342.54,0.51,0.49,2025-11-05,833,N20,VIIRS,n,2,301.84,11.13,D,0,unclassified,-1,0,8351.6,12686.7,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.48672,75.686,330.2,0.53,0.5,2025-11-05,833,N20,VIIRS,n,2,300.2,3.52,D,0,unclassified,-1,0,12162.1,17626.0,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.48054,75.66994,332.79,0.53,0.5,2025-11-05,833,N20,VIIRS,n,2,300.33,3.26,D,0,unclassified,-1,0,11142.6,16020.7,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.39846,76.47768,338.45,0.59,0.53,2025-11-05,833,N20,VIIRS,n,2,299.76,5.36,D,0,unclassified,-1,0,1922.0,4383.3,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.21807,75.79621,331.91,0.53,0.5,2025-11-05,833,N20,VIIRS,l,2,303.71,48.99,D,0,industrial_direct,-1,0,0.0,10805.4,,,,,,Unknown,unavailable,unavailable,unavailable,0,0
30.1583,75.39267,344.44,0.5,0.49,2025-11-05,833,N20,VIIRS,n,2,301.39,9.43,D,0,unclassified,131,1,6219.1,20713.2,8.025,9.43,1.9869700551341987,1.1751,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.16055,75.76627,340.26,0.53,0.5,2025-11-05,833,N20,VIIRS,n,2,300.64,8.85,D,0,unclassified,-1,0,5927.0,6622.6,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.08633,75.087,342.55,0.48,0.48,2025-11-05,833,N20,VIIRS,n,2,300.32,10.66,D,0,unclassified,-1,0,3705.9,39830.9,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.08557,75.56018,340.73,0.51,0.5,2025-11-05,833,N20,VIIRS,n,2,302.63,7.88,D,0,unclassified,-1,0,11616.9,25286.5,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.06678,75.55701,340.16,0.51,0.5,2025-11-05,833,N20,VIIRS,n,2,301.97,3.65,D,0,unclassified,-1,0,12515.8,25990.1,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.03611,75.52999,339.07,0.51,0.49,2025-11-05,833,N20,VIIRS,n,2,304.71,12.14,D,0,unclassified,-1,0,9122.6,27706.1,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.01482,75.50027,340.72,0.51,0.49,2025-11-05,833,N20,VIIRS,n,2,301.43,7.8,D,0,unclassified,132,2,7766.0,26772.7,3.83,7.8,3.440392419477755,2.0366,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
29.90282,75.94722,336.13,0.54,0.51,2025-11-05,833,N20,VIIRS,n,2,300.37,4.02,D,0,unclassified,133,1,7369.0,5427.3,4.8,5.58,1.1030865786510144,0.8375,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
