latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,label,cluster_id,distinct_days,distance_to_industrial_m,distance_to_farmland_m,historical_mean_frp,historical_max_frp,historical_std_frp,frp_deviation,night_detection_ratio,class_label,ndvi,ndbi,ndwi,alert_flag,ml_predicted_label,ml_confidence,distance_to_residential_m,risk_points,risk_score,escalation_status
22.5541,82.69196,310.07,0.4,0.37,2026-04-17,2005,N20,VIIRS,n,2,290.25,0.97,N,0.0,unclassified,94,5,9808.3,13847.5,2.9922222222222223,8.74,2.504534776050124,0.3242,0.6666666666666666,Natural Fire,unavailable,unavailable,unavailable,Normal,Natural Fire,0.9998,15301.4,0,Low,Escalating
22.55688,82.6963,307.3,0.4,0.37,2026-04-17,2005,N20,VIIRS,n,2,289.9,1.29,N,0.0,unclassified,94,5,10337.2,14083.7,2.9922222222222223,8.74,2.504534776050124,0.4311,0.6666666666666666,Natural Fire,unavailable,unavailable,unavailable,Normal,Natural Fire,0.9999,14780.7,0,Low,Escalating
22.58108,82.64933,304.46,0.4,0.37,2026-04-17,2005,N20,VIIRS,n,2,288.63,0.67,N,0.0,unclassified,139,1,10179.5,17940.7,0.76,0.85,0.1272792206135785,0.8816,1.0,Natural Fire,unavailable,unavailable,unavailable,Normal,Natural Fire,0.9999,18976.3,0,Low,Escalating
22.58507,82.48405,310.38,0.4,0.37,2026-04-17,2005,N20,VIIRS,n,2,297.41,2.43,N,0.0,unclassified,118,3,14714.3,2114.6,2.558333333333333,6.31,1.9520186132992343,0.9498,0.5,Natural Fire,unavailable,unavailable,unavailable,Normal,Natural Fire,0.9987,22744.3,0,Low,Stable
22.58165,82.64553,305.52,0.4,0.37,2026-04-17,2005,N20,VIIRS,n,2,288.52,0.85,N,0.0,unclassified,139,1,10107.3,18148.7,0.76,0.85,0.1272792206135785,1.1184,1.0,Natural Fire,unavailable,unavailable,unavailable,Normal,Natural Fire,0.9999,19357.5,0,Low,Escalating
22.33054,82.57436,337.75,0.43,0.46,2026-04-18,718,N20,VIIRS,n,2,307.07,3.82,D,2.0,industrial_direct,3,71,0.0,7294.8,2.7918248175182483,11.59,1.9379155034462177,1.3683,0.8394160583941606,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9998,1377.3,5,High,Stable
22.52468,82.62593,333.35,0.43,0.46,2026-04-18,718,N20,VIIRS,l,2,304.89,0.99,D,0.0,unclassified,141,2,3486.8,13825.2,3.475,5.96,3.514320702497141,0.2849,0.0,Natural Fire,unavailable,unavailable,unavailable,Normal,Natural Fire,0.9994,12802.7,0,Low,Escalating
22.52422,82.86207,330.36,0.41,0.45,2026-04-18,718,N20,VIIRS,n,2,299.21,3.08,D,0.0,unclassified,142,1,17886.6,18339.1,3.08,3.08,0.0,1.0,0.0,Natural Fire,unavailable,unavailable,unavailable,Normal,Natural Fire,1.0,8694.1,0,Low,Stable
22.52012,82.86278,332.21,0.41,0.45,2026-04-18,718,N20,VIIRS,n,2,298.54,3.08,D,0.0,unclassified,142,1,17597.8,18148.3,3.08,3.08,0.0,1.0,0.0,Natural Fire,unavailable,unavailable,unavailable,Normal,Natural Fire,0.9997,9146.4,0,Low,Stable
22.31529,82.51752,340.49,0.44,0.46,2026-04-18,718,N20,VIIRS,l,2,313.08,4.54,D,2.0,industrial_direct,1,98,0.0,8941.3,2.508492063492064,11.71,1.680059238942467,1.8099,0.9232804232804231,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9995,297.2,6,High,Stable
22.33177,82.57501,323.11,0.44,0.46,2026-04-18,1946,N20,VIIRS,n,2,298.3,6.42,N,2.0,industrial_direct,3,71,0.0,7195.0,2.7918248175182483,11.59,1.9379155034462177,2.2996,0.8394160583941606,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9994,1505.4,4,Medium,Stable
22.31697,82.51643,314.3,0.44,0.46,2026-04-18,1946,N20,VIIRS,n,2,286.29,2.43,N,2.0,industrial_direct,1,98,0.0,8805.6,2.508492063492064,11.71,1.680059238942467,0.9687,0.9232804232804231,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9996,413.8,6,High,Stable
22.31874,82.53855,308.26,0.44,0.46,2026-04-18,1946,N20,VIIRS,n,2,290.97,2.54,N,2.0,industrial_direct,1,98,0.0,8080.8,2.508492063492064,11.71,1.680059238942467,1.0126,0.9232804232804231,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9996,127.6,6,High,Stable
22.35897,82.30423,311.56,0.46,0.47,2026-04-18,1946,N20,VIIRS,n,2,297.85,5.48,N,2.0,industrial_direct,2,96,0.0,25208.1,3.5459414225941424,26.78,3.275989787681158,1.5454,0.7489539748953975,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9985,7266.9,3,Medium,Stable
22.33248,82.60559,315.74,0.44,0.46,2026-04-18,1946,N20,VIIRS,n,2,298.4,4.63,N,2.0,industrial_nearby,5,73,16.4,8860.8,2.765913043478261,15.28,2.376793836187871,1.6739,0.8260869565217391,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9985,511.2,5,High,Stable
22.57808,82.77911,309.73,0.43,0.46,2026-04-18,1946,N20,VIIRS,n,2,297.4,1.79,N,0.0,unclassified,-1,0,18452.3,17593.6,,,,,,Natural Fire,unavailable,unavailable,unavailable,Normal,Natural Fire,0.9994,5970.2,0,Low,Stable
22.15246,82.32339,339.85,0.45,0.63,2026-04-19,659,N20,VIIRS,l,2,310.17,6.21,D,0.0,unclassified,143,1,2649.4,35062.0,4.703333333333333,6.21,1.625863872940577,1.3203,0.0,Natural Fire,unavailable,unavailable,unavailable,Normal,Natural Fire,0.9995,20028.6,0,Low,Stable
22.14892,82.32626,336.18,0.45,0.63,2026-04-19,659,N20,VIIRS,l,2,310.45,2.98,D,0.0,unclassified,143,1,2750.3,35166.9,4.703333333333333,6.21,1.625863872940577,0.6336,0.0,Natural Fire,unavailable,unavailable,unavailable,Normal,Natural Fire,0.9996,20344.4,0,Low,Stable
22.15458,82.32484,339.05,0.45,0.63,2026-04-19,659,N20,VIIRS,l,2,309.69,4.92,D,0.0,unclassified,143,1,2899.9,34786.8,4.703333333333333,6.21,1.625863872940577,1.0461,0.0,Natural Fire,unavailable,unavailable,unavailable,Normal,Natural Fire,0.9998,19765.8,0,Low,Stable
22.31555,82.52976,314.46,0.35,0.57,2026-04-20,2049,N20,VIIRS,n,2,299.18,1.75,N,2.0,industrial_direct,1,98,0.0,8570.6,2.508492063492064,11.71,1.680059238942467,0.6976,0.9232804232804231,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9999,568.6,5,High,Stable
22.36054,82.30097,309.3,0.34,0.56,2026-04-20,2049,N20,VIIRS,n,2,296.05,1.5,N,2.0,industrial_direct,2,96,0.0,25515.9,3.5459414225941424,26.78,3.275989787681158,0.423,0.7489539748953975,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9996,7541.1,3,Medium,Stable
22.35983,82.3042,311.24,0.34,0.56,2026-04-20,2049,N20,VIIRS,n,2,298.01,1.87,N,2.0,industrial_direct,2,96,0.0,25197.5,3.5459414225941424,26.78,3.275989787681158,0.5274,0.7489539748953975,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9995,7242.4,3,Medium,Stable
22.31481,82.53312,311.09,0.35,0.57,2026-04-20,2049,N20,VIIRS,n,2,296.5,1.75,N,2.0,industrial_direct,1,98,0.0,8587.4,2.508492063492064,11.71,1.680059238942467,0.6976,0.9232804232804231,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9999,268.2,6,High,Stable
22.31919,82.53776,334.5,0.36,0.57,2026-04-20,2049,N20,VIIRS,n,2,297.4,2.1,N,2.0,industrial_direct,1,98,0.0,8040.2,2.508492063492064,11.71,1.680059238942467,0.8372,0.9232804232804231,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9998,220.4,6,High,Stable
22.33677,82.55634,311.82,0.36,0.57,2026-04-20,2049,N20,VIIRS,n,2,295.67,1.79,N,0.0,industrial_direct,4,61,0.0,6119.6,2.2546153846153847,13.9,1.6402420650106009,0.7939,0.8632478632478633,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9999,2020.6,4,Medium,Stable
22.32786,82.57225,331.07,0.36,0.57,2026-04-20,2049,N20,VIIRS,n,2,296.17,4.02,N,2.0,industrial_direct,3,71,0.0,7493.4,2.7918248175182483,11.59,1.9379155034462177,1.4399,0.8394160583941606,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9997,1142.5,5,High,Stable
22.33298,82.57366,316.78,0.36,0.57,2026-04-20,2049,N20,VIIRS,n,2,295.15,1.2,N,2.0,industrial_direct,3,71,0.0,7017.5,2.7918248175182483,11.59,1.9379155034462177,0.4298,0.8394160583941606,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9999,1655.2,4,Medium,Stable
22.33812,82.57495,308.39,0.36,0.57,2026-04-20,2049,N20,VIIRS,n,2,294.55,1.2,N,2.0,industrial_direct,3,71,0.0,6552.0,2.7918248175182483,11.59,1.9379155034462177,0.4298,0.8394160583941606,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9999,2207.3,4,Medium,Stable
22.32359,82.54239,306.72,0.36,0.57,2026-04-20,2049,N20,VIIRS,n,2,294.91,2.1,N,0.0,industrial_direct,1,98,0.0,7512.8,2.508492063492064,11.71,1.680059238942467,0.8372,0.9232804232804231,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9999,307.9,6,High,Stable
22.51735,82.88326,334.82,0.39,0.44,2026-04-21,802,N20,VIIRS,l,2,307.8,3.09,D,0.0,unclassified,123,2,18878.7,19798.8,3.25,3.41,0.2262741699796954,0.9508,0.0,Natural Fire,unavailable,unavailable,unavailable,Normal,Natural Fire,0.9999,10284.7,0,Low,Stable
22.55815,83.05019,342.33,0.4,0.44,2026-04-21,802,N20,VIIRS,n,2,311.8,4.44,D,0.0,unclassified,144,1,35600.7,35569.1,4.44,4.44,0.0,1.0,0.0,Natural Fire,unavailable,unavailable,unavailable,Normal,Natural Fire,0.9998,3484.3,0,Low,Stable
22.55768,83.0463,347.45,0.4,0.44,2026-04-21,802,N20,VIIRS,n,2,314.68,4.44,D,0.0,unclassified,144,1,35225.3,35326.0,4.44,4.44,0.0,1.0,0.0,Natural Fire,unavailable,unavailable,unavailable,Normal,Natural Fire,0.9997,3240.2,0,Low,Stable
22.5839,82.95105,335.32,0.39,0.44,2026-04-21,802,N20,VIIRS,l,2,308.15,1.72,D,0.0,unclassified,145,1,29004.8,29626.2,2.205,2.69,0.6858935777509511,0.78,0.0,Natural Fire,unavailable,unavailable,unavailable,Normal,Natural Fire,0.9989,9849.8,0,Low,Escalating
22.58795,82.95063,335.45,0.39,0.44,2026-04-21,802,N20,VIIRS,l,2,310.14,2.69,D,0.0,unclassified,145,1,29285.2,29849.7,2.205,2.69,0.6858935777509511,1.22,0.0,Natural Fire,unavailable,unavailable,unavailable,Normal,Natural Fire,0.9999,10152.2,0,Low,Escalating
22.59598,82.98396,334.9,0.39,0.44,2026-04-21,802,N20,VIIRS,l,2,309.52,2.42,D,0.0,unclassified,-1,0,32406.2,33178.7,,,,,,Natural Fire,unavailable,unavailable,unavailable,Normal,Natural Fire,0.9936,8455.7,0,Low,Stable
22.49335,82.85314,331.34,0.39,0.44,2026-04-21,802,N20,VIIRS,l,2,306.26,1.37,D,0.0,unclassified,-1,0,14797.7,15822.4,,,,,,Natural Fire,unavailable,unavailable,unavailable,Normal,Natural Fire,0.9993,11773.7,0,Low,Stable
22.4701,82.93169,339.87,0.39,0.44,2026-04-21,802,N20,VIIRS,n,2,308.21,2.98,D,0.0,unclassified,149,1,20391.4,21801.3,2.98,2.98,0.0,1.0,0.0,Natural Fire,unavailable,unavailable,unavailable,Normal,Natural Fire,0.9998,12076.3,0,Low,Stable
22.15263,82.35537,345.12,0.54,0.42,2026-04-21,802,N20,VIIRS,l,2,316.09,11.01,D,0.0,unclassified,42,2,5747.0,32977.1,5.4366666666666665,11.01,4.868894467261879,2.0251,0.0,Natural Fire,unavailable,unavailable,unavailable,Normal,Natural Fire,0.9998,19507.3,0,Low,Escalating
22.43049,82.82114,343.17,0.38,0.43,2026-04-21,802,N20,VIIRS,n,2,310.92,1.79,D,0.0,unclassified,-1,0,8195.7,10935.4,,,,,,Natural Fire,unavailable,unavailable,unavailable,Normal,Natural Fire,0.9993,12450.0,0,Low,Stable
22.10402,82.76083,342.93,0.57,0.43,2026-04-21,802,N20,VIIRS,n,2,312.3,8.52,D,0.0,unclassified,150,2,6731.8,22658.8,5.009090909090909,9.79,2.916742890778872,1.7009,0.3636363636363636,Natural Fire,unavailable,unavailable,unavailable,Normal,Natural Fire,0.9997,9634.0,0,Low,Stable
22.10865,82.76563,346.31,0.57,0.43,2026-04-21,802,N20,VIIRS,n,2,314.89,6.68,D,0.0,unclassified,150,2,7134.9,21963.4,5.009090909090909,9.79,2.916742890778872,1.3336,0.3636363636363636,Natural Fire,unavailable,unavailable,unavailable,Normal,Natural Fire,0.9999,8986.5,0,Low,Stable
22.10796,82.76012,342.12,0.57,0.43,2026-04-21,802,N20,VIIRS,l,2,314.97,6.68,D,0.0,unclassified,150,2,6582.0,22326.8,5.009090909090909,9.79,2.916742890778872,1.3336,0.3636363636363636,Natural Fire,unavailable,unavailable,unavailable,Normal,Natural Fire,0.9998,9547.0,0,Low,Stable
22.1026,82.75854,338.09,0.57,0.43,2026-04-21,802,N20,VIIRS,l,2,312.2,4.92,D,0.0,unclassified,150,2,6536.7,22916.6,5.009090909090909,9.79,2.916742890778872,0.9822,0.3636363636363636,Natural Fire,unavailable,unavailable,unavailable,Normal,Natural Fire,0.9999,9912.4,0,Low,Stable
22.10719,82.76337,343.69,0.57,0.43,2026-04-21,802,N20,VIIRS,n,2,315.51,9.79,D,0.0,unclassified,150,2,6926.3,22222.6,5.009090909090909,9.79,2.916742890778872,1.9544,0.3636363636363636,Natural Fire,unavailable,unavailable,unavailable,Normal,Natural Fire,0.9992,9261.6,0,Low,Stable
22.10654,82.7579,341.9,0.57,0.43,2026-04-21,802,N20,VIIRS,l,2,313.71,4.92,D,0.0,unclassified,150,2,6381.4,22582.3,5.009090909090909,9.79,2.916742890778872,0.9822,0.3636363636363636,Natural Fire,unavailable,unavailable,unavailable,Normal,Natural Fire,0.9999,9815.8,0,Low,Stable
22.11113,82.76263,340.4,0.57,0.43,2026-04-21,802,N20,VIIRS,l,2,312.89,6.46,D,0.0,unclassified,150,2,6797.5,21891.8,5.009090909090909,9.79,2.916742890778872,1.2897,0.3636363636363636,Natural Fire,unavailable,unavailable,unavailable,Normal,Natural Fire,0.9999,9188.6,0,Low,Stable
22.15763,82.88116,342.61,0.38,0.43,2026-04-21,802,N20,VIIRS,n,2,310.32,5.58,D,0.0,unclassified,-1,0,10803.7,13362.5,,,,,,Natural Fire,unavailable,unavailable,unavailable,Normal,Natural Fire,0.9997,4013.4,0,Low,Stable
22.15743,82.45587,342.45,0.54,0.42,2026-04-21,802,N20,VIIRS,l,2,314.04,7.25,D,0.0,unclassified,-1,0,15976.6,27539.1,,,,,,Natural Fire,unavailable,unavailable,unavailable,Normal,Natural Fire,0.999,16398.0,0,Low,Stable
22.20796,82.50583,339.57,0.55,0.43,2026-04-21,802,N20,VIIRS,l,2,314.07,7.11,D,0.0,unclassified,151,1,9165.5,20735.9,8.63,10.15,2.1496046148071044,0.8239,0.0,Natural Fire,unavailable,unavailable,unavailable,Normal,Natural Fire,0.9999,10057.9,0,Low,Escalating
22.47053,82.93526,339.7,0.39,0.44,2026-04-21,802,N20,VIIRS,n,2,306.57,2.98,D,0.0,unclassified,149,1,20751.2,21943.1,2.98,2.98,0.0,1.0,0.0,Natural Fire,unavailable,unavailable,unavailable,Normal,Natural Fire,0.9998,11747.2,0,Low,Stable
22.36128,82.3944,339.0,0.54,0.42,2026-04-21,802,N20,VIIRS,l,2,313.7,8.95,D,0.0,unclassified,-1,0,3634.8,16021.5,,,,,,Natural Fire,unavailable,unavailable,unavailable,Normal,Natural Fire,0.986,2837.9,1,Low,Stable
22.21187,82.50529,340.43,0.55,0.43,2026-04-21,802,N20,VIIRS,l,2,314.05,10.15,D,0.0,unclassified,151,1,8755.6,20323.8,8.63,10.15,2.1496046148071044,1.1761,0.0,Natural Fire,unavailable,unavailable,unavailable,Normal,Natural Fire,0.9999,9623.8,0,Low,Escalating
22.21122,82.49998,349.45,0.55,0.43,2026-04-21,802,N20,VIIRS,n,2,313.67,10.15,D,0.0,unclassified,152,1,8966.1,20515.8,8.63,10.15,2.149604614807105,1.1761,0.0,Natural Fire,unavailable,unavailable,unavailable,Normal,Natural Fire,0.9999,9700.1,0,Low,Stable
22.23335,82.51848,367.0,0.55,0.43,2026-04-21,802,N20,VIIRS,h,2,319.34,23.09,D,0.0,unclassified,153,1,6177.9,17732.2,21.01,23.09,2.9415642097360366,1.099,0.0,Natural Fire,unavailable,unavailable,unavailable,Normal,Natural Fire,0.9999,7358.3,0,Low,Stable
22.23726,82.51794,355.25,0.55,0.43,2026-04-21,802,N20,VIIRS,n,2,318.73,18.93,D,0.0,unclassified,153,1,5754.1,17314.8,21.01,23.09,2.9415642097360366,0.901,0.0,Natural Fire,unavailable,unavailable,unavailable,Normal,Natural Fire,0.9997,6950.6,0,Low,Stable
22.28033,82.7711,343.42,0.57,0.43,2026-04-21,802,N20,VIIRS,n,2,313.68,8.88,D,0.0,unclassified,154,1,3681.1,10776.0,6.34,8.88,3.592102448427662,1.4006,0.0,Natural Fire,unavailable,unavailable,unavailable,Normal,Natural Fire,0.9992,2438.2,1,Low,Stable
22.28431,82.77058,339.46,0.57,0.43,2026-04-21,802,N20,VIIRS,n,2,309.27,3.8,D,0.0,unclassified,154,1,3246.3,10845.3,6.34,8.88,3.592102448427662,0.5994,0.0,Natural Fire,unavailable,unavailable,unavailable,Normal,Natural Fire,0.9992,2021.0,1,Low,Stable
22.25372,82.36405,347.35,0.54,0.42,2026-04-21,802,N20,VIIRS,n,2,312.11,6.76,D,0.0,unclassified,-1,0,11614.3,24216.5,,,,,,Natural Fire,unavailable,unavailable,unavailable,Normal,Natural Fire,0.9996,8280.6,0,Low,Stable
22.4268,82.92349,340.4,0.39,0.44,2026-04-21,802,N20,VIIRS,n,2,309.07,2.91,D,0.0,unclassified,-1,0,18331.3,16953.1,,,,,,Natural Fire,unavailable,unavailable,unavailable,Normal,Natural Fire,0.991,15289.0,0,Low,Stable
22.20732,82.50053,339.09,0.55,0.43,2026-04-21,802,N20,VIIRS,n,2,307.02,7.11,D,0.0,unclassified,152,1,9365.5,20922.8,8.63,10.15,2.149604614807105,0.8239,0.0,Natural Fire,unavailable,unavailable,unavailable,Normal,Natural Fire,0.9996,10129.8,0,Low,Stable
22.59028,82.63374,309.59,0.55,0.42,2026-04-21,2030,N20,VIIRS,n,2,296.71,3.73,N,0.0,unclassified,-1,0,10717.3,17050.8,,,,,,Natural Fire,unavailable,unavailable,unavailable,Normal,Natural Fire,0.9997,20109.8,0,Low,Stable
22.58606,82.49887,305.81,0.54,0.42,2026-04-21,2030,N20,VIIRS,n,2,289.88,3.44,N,0.0,unclassified,-1,0,14374.1,3457.9,,,,,,Natural Fire,unavailable,unavailable,unavailable,Normal,Natural Fire,0.9959,22413.1,0,Low,Stable
22.33736,82.5732,311.28,0.55,0.42,2026-04-21,2030,N20,VIIRS,n,2,296.05,2.41,N,2.0,industrial_direct,3,71,0.0,6553.1,2.7918248175182483,11.59,1.9379155034462177,0.8632,0.8394160583941606,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9997,2141.8,4,Medium,Stable
22.33145,82.60453,318.66,0.55,0.43,2026-04-21,2030,N20,VIIRS,n,2,296.71,4.14,N,2.0,industrial_nearby,5,73,101.9,8872.6,2.765913043478261,15.28,2.376793836187871,1.4968,0.8260869565217391,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9988,538.5,5,High,Stable
22.3365,82.5565,316.89,0.55,0.42,2026-04-21,2030,N20,VIIRS,n,2,297.97,2.31,N,0.0,industrial_direct,4,61,0.0,6151.8,2.2546153846153847,13.9,1.6402420650106009,1.0246,0.8632478632478633,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9997,2000.9,4,Medium,Stable
22.33351,82.57237,306.13,0.55,0.42,2026-04-21,2030,N20,VIIRS,n,2,295.36,3.17,N,2.0,industrial_direct,3,71,0.0,6913.0,2.7918248175182483,11.59,1.9379155034462177,1.1355,0.8394160583941606,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9997,1738.5,4,Medium,Stable
22.32967,82.57151,325.59,0.55,0.42,2026-04-21,2030,N20,VIIRS,n,2,296.49,3.17,N,0.0,industrial_direct,3,71,0.0,7279.0,2.7918248175182483,11.59,1.9379155034462177,1.1355,0.8394160583941606,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9997,1356.9,5,High,Stable
22.32023,82.53677,330.11,0.55,0.42,2026-04-21,2030,N20,VIIRS,n,2,298.82,6.35,N,0.0,industrial_direct,1,98,0.0,7938.5,2.508492063492064,11.71,1.680059238942467,2.5314,0.9232804232804231,Industrial,unavailable,unavailable,unavailable,Abnormal spike,Industrial,0.9995,359.4,9,Critical,Abnormal
22.31639,82.53593,311.95,0.55,0.42,2026-04-21,2030,N20,VIIRS,n,2,298.44,3.14,N,2.0,industrial_direct,1,98,0.0,8371.3,2.508492063492064,11.71,1.680059238942467,1.2517,0.9232804232804231,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9996,367.6,6,High,Stable
22.3165,82.51432,308.8,0.54,0.42,2026-04-21,2030,N20,VIIRS,n,2,297.89,3.78,N,2.0,industrial_direct,1,98,0.0,8933.3,2.508492063492064,11.71,1.680059238942467,1.5069,0.9232804232804231,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9996,280.0,6,High,Stable
22.31353,82.52991,313.44,0.54,0.42,2026-04-21,2030,N20,VIIRS,n,2,298.84,4.81,N,2.0,industrial_direct,1,98,0.0,8786.6,2.508492063492064,11.71,1.680059238942467,1.9175,0.9232804232804231,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9994,464.7,6,High,Stable
22.25899,82.36629,308.93,0.53,0.42,2026-04-21,2030,N20,VIIRS,n,2,294.72,3.35,N,0.0,unclassified,146,2,11012.9,23671.8,4.925,6.5,2.2273863607376247,0.6802,0.5,Natural Fire,unavailable,unavailable,unavailable,Normal,Natural Fire,0.9998,7687.5,0,Low,Escalating
22.2514,82.38558,312.76,0.54,0.42,2026-04-21,2030,N20,VIIRS,n,2,299.17,3.59,N,0.0,unclassified,147,2,10633.0,22710.4,2.6666666666666665,3.59,0.905556918881046,1.3462,1.0,Natural Fire,unavailable,unavailable,unavailable,Normal,Natural Fire,0.9995,8700.9,0,Low,Stable
22.25041,82.39085,315.6,0.54,0.42,2026-04-21,2030,N20,VIIRS,n,2,299.12,3.59,N,0.0,unclassified,148,2,10494.2,22392.8,2.9850000000000003,5.03,1.283744522870497,1.2027,0.75,Natural Fire,unavailable,unavailable,unavailable,Normal,Natural Fire,0.9994,8931.8,0,Low,Stable
22.33748,82.55132,307.14,0.55,0.42,2026-04-21,2030,N20,VIIRS,n,2,296.04,2.31,N,0.0,industrial_direct,4,61,0.0,5979.6,2.2546153846153847,13.9,1.6402420650106009,1.0246,0.8632478632478633,Industrial,unavailable,unavailable,unavailable,Normal,Industrial,0.9997,1898.7,4,Medium,Stable
22.57391,82.88812,339.31,0.39,0.36,2026-04-22,743,N20,VIIRS,l,2,311.02,3.88,D,0.0,unclassified,-1,0,23842.5,23847.6,,,,,,Natural Fire,unavailable,unavailable,unavailable,Normal,Natural Fire,0.9976,6032.4,0,Low,Stable
22.55573,82.85691,341.9,0.39,0.36,2026-04-22,743,N20,VIIRS,n,2,310.07,2.95,D,0.0,unclassified,-1,0,20334.7,20120.2,,,,,,Natural Fire,unavailable,unavailable,unavailable,Normal,Natural Fire,0.9996,5262.3,0,Low,Stable
22.56902,82.96909,339.28,0.39,0.36,2026-04-22,743,N20,VIIRS,l,2,311.83,3.58,D,0.0,unclassified,-1,0,29314.5,30303.3,,,,,,Natural Fire,unavailable,unavailable,unavailable,Normal,Natural Fire,0.9998,7385.8,0,Low,Stable
22.45044,82.3427,341.46,0.38,0.36,2026-04-22,743,N20,VIIRS,l,2,312.3,6.8,D,0.0,unclassified,155,2,10172.8,17368.3,3.2325,6.8,2.5293395053518086,2.1036,0.75,Natural Fire,unavailable,unavailable,unavailable,Normal,Natural Fire,0.9997,6610.2,0,Low,Stable
22.53107,82.92181,341.4,0.39,0.36,2026-04-22,743,N20,VIIRS,l,2,314.57,3.97,D,0.0,unclassified,-1,0,22891.6,24012.5,,,,,,Natural Fire,unavailable,unavailable,unavailable,Normal,Natural Fire,0.9986,10990.8,0,Low,Stable
22.53274,82.93299,346.9,0.39,0.36,2026-04-22,743,N20,VIIRS,n,2,312.53,4.68,D,0.0,unclassified,159,2,23916.1,25120.9,2.55,4.68,1.2497822032480523,1.8353,0.8,Natural Fire,unavailable,unavailable,unavailable,Normal,Natural Fire,0.9995,9841.3,0,Low,Stable
22.49921,82.93495,348.11,0.39,0.36,2026-04-22,743,N20,VIIRS,n,2,310.74,5.62,D,0.0,unclassified,-1,0,22065.9,23880.0,,,,,,Natural Fire,unavailable,unavailable,unavailable,Normal,Natural Fire,0.988,10284.0,0,Low,Stable
22.56599,82.76715,336.99,0.39,0.36,2026-04-22,743,N20,VIIRS,l,2,309.22,3.96,D,0.0,unclassified,-1,0,16702.5,15903.1,,,,,,Natural Fire,unavailable,unavailable,unavailable,Normal,Natural Fire,0.9976,7652.2,0,Low,Stable
22.46839,82.88704,342.37,0.39,0.36,2026-04-22,743,N20,VIIRS,n,2,308.98,5.23,D,0.0,unclassified,158,1,16111.8,18199.7,2.595,5.23,1.815608254369134,2.0154,0.75,Natural Fire,unavailable,unavailable,unavailable,Normal,Natural Fire,0.9997,15385.2,0,Low,Stable
22.44313,82.89907,335.35,0.39,0.36,2026-04-22,743,N20,VIIRS,l,2,307.96,4.58,D,0.0,unclassified,-1,0,16251.8,18233.3,,,,,,Natural Fire,unavailable,unavailable,unavailable,Normal,Natural Fire,0.9999,16543.4,0,Low,Stable
22.34439,82.55968,348.29,0.38,0.36,2026-04-22,743,N20,VIIRS,n,2,314.64,5.77,D,0.0,industrial_nearby,-1,0,2.3,5363.3,,,,,,Unknown,unavailable,unavailable,unavailable,Normal,Unknown,0.9996,2930.7,4,Medium,Stable
22.32962,82.57366,351.15,0.38,0.36,2026-04-22,743,N20,VIIRS,n,2,318.52,7.61,D,2.0,industrial_direct,3,71,0.0,7362.4,2.7918248175182483,11.59,1.9379155034462177,2.7258,0.8394160583941606,Industrial,unavailable,unavailable,unavailable,Abnormal spike,Industrial,0.9994,1289.2,8,Critical,Abnormal
22.33137,82.60752,347.84,0.38,0.36,2026-04-22,743,N20,VIIRS,n,2,319.39,6.92,D,2.0,industrial_direct,5,73,0.0,9085.9,2.765913043478261,15.28,2.376793836187871,2.5019,0.8260869565217391,Industrial,unavailable,unavailable,unavailable,Abnormal spike,Industrial,0.9981,284.9,9,Critical,Abnormal
22.2614,82.36935,350.4,0.38,0.36,2026-04-22,743,N20,VIIRS,n,2,315.62,6.5,D,0.0,unclassified,146,2,10607.9,23258.9,4.925,6.5,2.2273863607376247,1.3198,0.5,Natural Fire,unavailable,unavailable,unavailable,Normal,Natural Fire,0.9999,7417.2,0,Low,Escalating
